country iso3,country name,category breakdown,indicator,technology or sector,year,value,unit,number of observations
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success,Other renewables,2016,0,Percentage,0.333333343267441
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success,Other renewables,2017,0,Percentage,0.333333343267441
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success,Other renewables,2018,0,Percentage,0.333333343267441
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success,Other renewables,2019,0,Percentage,0.333333343267441
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success,Other renewables,2020,0,Percentage,0.333333343267441
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success,Other renewables,2021,0,Percentage,0.333333343267441
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success,Solar,2015,0,Percentage,0.5
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success,Solar,2016,0,Percentage,0.5
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success,Solar,2017,0,Percentage,0.5
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success,Solar,2018,0,Percentage,0.5
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success,Solar,2019,0,Percentage,0.5
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success,Solar,2020,0,Percentage,0.5
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success,Solar,2021,0,Percentage,0.5
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 10 years,Clean energy,2022,0,Percentage,1
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 10 years,Energy,2022,0,Percentage,3
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 10 years,Energy and non-digital,2022,0,Percentage,3
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 10 years,Fossil fuels,2022,0,Percentage,1
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 10 years,Grid,2022,0,Percentage,0.333333343267441
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 10 years,Non-clean energy,2022,0,Percentage,2
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 10 years,Non-energy,2022,1.92307686805725,Percentage,52
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 10 years,Other energy,2022,0,Percentage,0.833333313465118
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 10 years,Other renewables,2022,0,Percentage,0.333333343267441
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 10 years,Solar,2022,0,Percentage,0.5
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 20 years,Clean energy,2022,0,Percentage,1
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 20 years,Energy,2022,0,Percentage,3
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 20 years,Energy and non-digital,2022,0,Percentage,3
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 20 years,Fossil fuels,2022,0,Percentage,1
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 20 years,Grid,2022,0,Percentage,0.333333343267441
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 20 years,Non-clean energy,2022,0,Percentage,2
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 20 years,Non-energy,2022,5.76923084259033,Percentage,52
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 20 years,Other energy,2022,0,Percentage,0.833333313465118
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 20 years,Other renewables,2022,0,Percentage,0.333333343267441
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 20 years,Solar,2022,0,Percentage,0.5
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 3 years,Clean energy,2022,0,Percentage,1
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 3 years,Energy,2022,0,Percentage,3
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 3 years,Energy and non-digital,2022,0,Percentage,3
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 3 years,Fossil fuels,2022,0,Percentage,1
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 3 years,Grid,2022,0,Percentage,0.333333343267441
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 3 years,Non-clean energy,2022,0,Percentage,2
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 3 years,Non-energy,2022,0,Percentage,52
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 3 years,Other energy,2022,0,Percentage,0.833333313465118
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 3 years,Other renewables,2022,0,Percentage,0.333333343267441
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 3 years,Solar,2022,0,Percentage,0.5
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 5 years,Clean energy,2022,0,Percentage,1
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 5 years,Energy,2022,0,Percentage,3
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 5 years,Energy and non-digital,2022,0,Percentage,3
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 5 years,Fossil fuels,2022,0,Percentage,1
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 5 years,Grid,2022,0,Percentage,0.333333343267441
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 5 years,Non-clean energy,2022,0,Percentage,2
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 5 years,Non-energy,2022,1.92307686805725,Percentage,52
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 5 years,Other energy,2022,0,Percentage,0.833333313465118
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 5 years,Other renewables,2022,0,Percentage,0.333333343267441
COD,democratic republic of the congo,"Probability of success, acquisition, IPO",Probability of success within 5 years,Solar,2022,0,Percentage,0.5
COD,democratic republic of the congo,"Time to success, acquisition, IPO",Time to acquisition,Non-energy,2022,11.3397264480591,Years,52
COD,democratic republic of the congo,"Time to success, acquisition, IPO",Time to success,Non-energy,2022,11.3397264480591,Years,52
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Bioenergy,2015,20,Percentage,1.66666662693024
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Bioenergy,2016,12.5,Percentage,2.66666674613953
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Bioenergy,2017,12.5,Percentage,2.66666674613953
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Bioenergy,2018,12.5,Percentage,2.66666674613953
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Bioenergy,2019,12.5,Percentage,2.66666674613953
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Bioenergy,2020,12.5,Percentage,2.66666674613953
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Bioenergy,2021,12.5,Percentage,2.66666674613953
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Clean energy,2021,9.21985816955566,Percentage,141
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Electric mobility,2015,0,Percentage,5.5
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Electric mobility,2016,0,Percentage,8.83333301544189
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Electric mobility,2017,0,Percentage,8.83333301544189
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Electric mobility,2018,0,Percentage,8.83333301544189
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Electric mobility,2019,0,Percentage,8.83333301544189
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Electric mobility,2020,0,Percentage,10.8333330154419
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Electric mobility,2021,0,Percentage,10.8333330154419
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Energy,2021,8.51063823699951,Percentage,235
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Energy and digital,2021,8.19672107696533,Percentage,61
DNK,denmark,"Probability of success, acquisition, IPO",Probability of acquisition,Energy and non-digital,2021,8.62068939208984,Percentage,174
